Country,Year,Season,MAX_T_AVG,MEAN_T_AVG,MIN_T_AVG
HO,1966,SUMMER,30.263957597173142,26.190459363957594,22.411837455830394
HO,1966,WINTER,28.00130434782609,23.690000000000005,19.78453159041395
HO,1967,SUMMER,30.657911392405058,26.15474683544304,22.09335443037975
HO,1967,WINTER,27.75602836879433,22.791489361702126,18.822340425531912
HO,1968,SUMMER,30.425872093023255,25.89738372093023,21.9796511627907
HO,1968,WINTER,28.080357142857142,22.68392857142857,18.538392857142856
HO,1973,SUMMER,30.779591836734692,26.57455782312925,22.348360655737704
HO,1973,WINTER,28.51796875,24.81421875,20.700312989045383
HO,1974,SUMMER,30.292116788321167,26.2770802919708,21.868181818181817
HO,1974,WINTER,29.075577557755782,24.855280528052802,19.937024793388428
HO,1975,SUMMER,30.850392670157063,26.860966057441253,21.902879581151833
HO,1975,WINTER,28.208952702702703,24.269256756756757,19.60559322033898
HO,1976,SUMMER,29.847952218430038,26.118600682593858,22.115068493150684
HO,1976,WINTER,27.247191011235955,23.47335203366059,18.92031029619182
HO,1977,SUMMER,31.14091653027823,27.107528641571196,22.504269293924462
HO,1977,WINTER,29.63897338403042,25.369961977186318,20.20917782026769
HO,1978,SUMMER,31.26626262626262,27.211088709677412,22.665789473684214
HO,1978,WINTER,29.536852207293666,24.934165067178505,19.728790786948178
HO,1979,SUMMER,31.412140575079867,27.434984025559103,22.690734824281147
HO,1979,WINTER,29.23968804159446,24.965397923875432,19.92795138888889
HO,1980,SUMMER,31.31986531986532,26.737037037037037,22.086394557823127
HO,1980,WINTER,30.018990384615385,25.480769230769234,19.678554216867468
HO,1981,SUMMER,31.49031007751938,27.14410058027079,22.661508704061895
HO,1981,WINTER,29.265720081135903,24.11943319838056,19.070588235294117
HO,1982,SUMMER,31.505831903945115,27.317264957264953,22.787800687285227
HO,1982,WINTER,29.91266294227188,25.44301675977654,20.70168224299065
HO,1983,SUMMER,31.73357487922705,27.12910628019324,22.6271186440678
HO,1983,WINTER,29.785940594059404,25.425544554455445,20.54163346613546
HO,1984,SUMMER,30.77216494845361,26.496262886597936,21.53711340206186
HO,1984,WINTER,28.77836787564767,24.40608808290155,19.367098445595854
HO,1985,SUMMER,31.43242603550296,26.8712426035503,21.328402366863905
HO,1985,WINTER,28.93562176165803,24.33069948186529,18.888730569948184
HO,1986,SUMMER,30.913541666666664,26.765625,22.951041666666665
HO,1986,WINTER,29.248571428571438,24.37489300998573,18.81457142857143
HO,1987,SUMMER,31.111135857461022,27.258908685968823,23.324387527839644
HO,1987,WINTER,28.886907020872865,24.91525423728813,20.74459203036053
HO,1988,SUMMER,31.614785553047405,27.467117117117116,22.451747463359645
HO,1988,WINTER,28.852184769038704,25.015671641791048,20.44408468244085
HO,1989,SUMMER,30.60488479262673,26.3541935483871,20.566051660516607
HO,1989,WINTER,28.75890834191555,24.4919587628866,18.7745623069001
HO,1990,SUMMER,30.09268510258697,26.266106194690266,21.249152542372876
HO,1990,WINTER,28.798171238570237,24.342892768079803,18.414987510407993
HO,1991,SUMMER,31.12950432730133,26.87450826121165,21.752755905511805
HO,1991,WINTER,28.791848739495794,24.28515100671141,19.048782535684303
HO,1992,SUMMER,30.744932162809253,26.783572567783093,21.760095770151636
HO,1992,WINTER,28.923017241379313,24.695689655172412,19.354224137931034
HO,1993,SUMMER,30.47456503728252,26.534879867439933,21.672863070539417
HO,1993,WINTER,28.976345840130506,24.557340946166395,18.915428571428574
HO,1994,SUMMER,30.9144376899696,27.300758725341428,22.097416413373857
HO,1994,WINTER,28.640814299900693,24.550844091360474,19.221912350597606
HO,1995,SUMMER,31.370776255707753,27.739383561643837,22.9291095890411
HO,1995,WINTER,29.304444444444435,25.29877777777778,19.666444444444448
HO,1996,SUMMER,30.777051460361616,26.924895688456186,21.96550764951321
HO,1996,WINTER,27.70680555555556,23.421250000000008,17.969166666666663
HO,1997,SUMMER,30.870191226096733,27.04926884139482,22.27649043869516
HO,1997,WINTER,28.607877461706785,24.407002188183807,18.549015317286653
HO,1998,SUMMER,31.1633904418395,27.125292529252928,21.902700270027005
HO,1998,WINTER,29.259454374412037,25.084289746001883,19.454374412041393
HO,1999,SUMMER,29.993675527039414,25.871035747021082,20.878551787351054
HO,1999,WINTER,27.544868035190614,23.27966764418377,18.103326810176124
HO,2000,SUMMER,29.235996409335726,25.90860986547085,21.960682226211848
HO,2000,WINTER,27.318692449355428,23.049079189686925,17.98968692449355
HO,2001,SUMMER,30.710391822827933,25.67382943143813,21.652040816326533
HO,2001,WINTER,28.20833333333333,24.064115646258504,19.401445578231293
HO,2002,SUMMER,31.03237639553429,26.483014354066988,21.81387559808613
HO,2002,WINTER,29.070920840064616,24.196690879741723,19.424213075060532
HO,2003,SUMMER,30.76325727773406,26.29426100628931,21.44988198269079
HO,2003,WINTER,27.524723874256587,23.12449152542373,19.039237288135592
HO,2004,SUMMER,31.045863453815265,26.673574297188747,21.69670682730924
HO,2004,WINTER,28.33803486529319,24.03795562599049,19.457210776545164
HO,2005,SUMMER,30.79030910609858,27.565413533834583,23.6747491638796
HO,2005,WINTER,28.20672682526661,24.590008190008184,20.104183757178014
HO,2006,SUMMER,30.481030253475065,27.13450531479967,22.89795417348609
HO,2006,WINTER,27.960116569525393,24.373710482529113,20.317333333333337
HO,2007,SUMMER,31.213323464100664,26.555769230769236,21.591124260355034
HO,2007,WINTER,29.32308856926571,24.3779712339137,19.040272520817563
HO,2008,SUMMER,30.478215901745315,26.257207498383966,21.53038138332256
HO,2008,WINTER,28.81513372472277,23.95753424657534,18.884801043705153
HO,2009,SUMMER,31.187200598802395,26.87282934131737,21.814670658682637
HO,2009,WINTER,28.710435435435432,23.959234234234238,18.741066066066065
HO,2010,SUMMER,30.725451916124364,26.4118582791034,21.75357917570499
HO,2010,WINTER,28.392191977077363,23.411031518624647,18.12650429799427
HO,2011,SUMMER,31.09976833976834,26.699922779922787,21.57335907335907
HO,2011,WINTER,28.83469055374593,23.94942996742671,18.587377850162863
HO,2012,SUMMER,31.164943820224718,26.82029962546817,21.541573033707866
HO,2012,WINTER,29.03467680608365,24.56038022813688,19.18053231939163
HO,2013,SUMMER,30.982526475037822,26.627004538577907,21.46686838124055
HO,2013,WINTER,29.272078907435514,24.548937784522007,19.14150227617602
HO,2014,SUMMER,31.870704467353953,27.447300771208237,22.08783204798629
HO,2014,WINTER,28.850347826086956,24.25782608695652,19.035130434782605
HO,2015,SUMMER,31.833676470588234,27.546803820720058,21.958382352941175
HO,2015,WINTER,29.212537313432843,24.67611940298508,19.282686567164177
HO,2016,SUMMER,31.78356363636363,27.30087272727273,21.713745454545446
HO,2016,WINTER,29.192462686567165,24.418731343283582,19.010373134328358
HO,2017,SUMMER,31.402575423105223,26.969926470588234,21.518970588235284
HO,2017,WINTER,29.256694091249056,24.44315632011967,18.58771535580524
HO,2018,SUMMER,31.375534266764927,26.95029455081001,21.34734904270987
HO,2018,WINTER,28.487990762124713,23.80238645111624,18.64861325115562
HO,2019,SUMMER,32.27635135135135,27.68986486486486,21.92607062359128
HO,2019,WINTER,29.565947242206235,24.648760991207038,19.05091926458833
HO,2020,SUMMER,31.23866231647635,27.622901385493076,22.478221859706363
HO,2020,WINTER,29.28723051409618,24.451326699834166,18.938059701492534
HO,2021,SUMMER,31.52984126984127,27.00388888888889,21.618347895154884
HO,2021,WINTER,29.112813852813854,24.606060606060602,18.94064124783362
HR,1941,SUMMER,24.477419354838712,18.90645161290323,13.832258064516127
HR,1941,WINTER,4.9967741935483865,0.703225806451613,-3.083870967741935
HR,1942,SUMMER,25.85108695652173,20.17391304347826,13.295604395604395
HR,1942,WINTER,0.33444444444444454,-3.0044444444444434,-6.6944444444444455
HR,1943,WINTER,4.876271186440679,0.04576271186440683,-4.406779661016951
HR,1952,SUMMER,29.818181818181817,23.594984326018807,17.262695924764895
HR,1952,WINTER,7.010887096774195,3.887550200803213,1.0805668016194334
HR,1953,SUMMER,26.99418960244648,21.447400611620793,16.08868501529052
HR,1953,WINTER,6.552599388379206,2.966869300911854,0.09969512195121966
HR,1954,SUMMER,26.85853658536585,21.696167247386757,16.706620209059235
HR,1954,WINTER,3.606172839506173,0.0907692307692299,-3.070461538461539
HR,1955,SUMMER,26.04370370370371,21.009999999999998,16.676296296296297
HR,1955,WINTER,9.173469387755102,5.951428571428571,3.4222222222222207
HR,1956,SUMMER,26.752040816326527,21.496258503401354,16.673809523809528
HR,1956,WINTER,4.189830508474577,0.8101694915254232,-2.0174061433447097
HR,1957,SUMMER,27.39700598802395,22.177844311377246,16.87245508982036
HR,1957,WINTER,6.997046413502108,3.6375527426160335,0.8341772151898732
HR,1958,SUMMER,27.375838926174495,22.13411371237458,16.845150501672244
HR,1958,WINTER,9.025742574257427,5.1584158415841594,1.896699669966997
HR,1959,SUMMER,26.122164948453612,21.264690721649487,16.504896907216494
HR,1959,WINTER,8.384426229508197,4.757923497267761,1.3248633879781417
HR,1960,SUMMER,26.62849462365591,21.34731182795699,15.839516129032264
HR,1960,WINTER,8.015281501340484,4.675466666666666,1.55187165775401
HR,1961,SUMMER,27.034239130434784,21.81820652173913,16.059239130434783
HR,1961,WINTER,7.487499999999999,4.009782608695653,0.7590163934426233
HR,1962,SUMMER,27.09619565217392,21.907880434782612,16.078260869565216
HR,1962,WINTER,6.190529247910864,2.898055555555556,-0.12005571030640659
HR,1973,SUMMER,27.227936507936505,21.940793650793648,16.057142857142857
HR,1973,WINTER,8.587155963302752,4.5948623853210995,0.8860294117647058
HR,1974,SUMMER,27.27836879432624,21.693439716312053,15.375886524822695
HR,1974,WINTER,10.547021943573668,6.406875000000001,2.7539184952978055
HR,1975,SUMMER,25.821325648414987,21.060614793467817,15.808653846153845
HR,1975,WINTER,9.463040446304044,5.012934631432546,1.0939691444600281
HR,1976,SUMMER,25.74136229022705,20.650148075024678,14.870553359683795
HR,1976,WINTER,8.045764362220059,4.3070873786407775,0.646887159533074
HR,1977,SUMMER,26.186854460093898,21.284896810506567,15.392857142857142
HR,1977,WINTER,8.786193672099712,5.323709369024856,2.0481695568400773
HR,1978,SUMMER,25.562610229276896,20.669223985890646,14.428067078552516
HR,1978,WINTER,7.634851138353765,4.429082969432314,1.1132572431957857
HR,1979,SUMMER,26.471746575342465,21.697861420017105,15.70890410958904
HR,1979,WINTER,8.408325952170062,4.746866725507503,1.2440318302387268
HR,1980,SUMMER,25.930026572187778,21.087422497785656,15.068201948627104
HR,1980,WINTER,6.9680948040109385,3.208545454545456,-0.4712328767123288
HR,1981,SUMMER,26.326,21.3074925074925,15.362
HR,1981,WINTER,6.9335827876520115,2.967413632119514,-0.9813084112149533
HR,1982,SUMMER,27.41961231470924,22.119156214367163,16.39338654503991
HR,1982,WINTER,7.163570784490532,3.3792605951307486,-0.10135379061371855
HR,1983,SUMMER,27.707178841309815,22.006045340050377,15.972292191435768
HR,1983,WINTER,8.370025188916875,3.8177581863979833,-0.1904282115869016
HR,1984,SUMMER,25.70263488080301,20.088707653701377,13.881053952321205
HR,1984,WINTER,7.66679292929293,4.10050505050505,0.8687737041719343
HR,1985,SUMMER,27.113536585365853,21.411829268292678,14.973170731707317
HR,1985,WINTER,7.091666666666668,2.742892156862745,-1.2714110429447851
HR,1986,SUMMER,26.52925586136595,21.093272171253822,15.336289500509686
HR,1986,WINTER,6.250110619469027,2.4695459579180516,-0.9893805309734515
HR,1987,SUMMER,27.12310093652445,21.515608740894898,15.404171011470284
HR,1987,WINTER,6.773580786026201,2.9922489082969435,-0.3874179431072207
HR,1988,SUMMER,27.49846416382252,21.96305460750853,15.451962457337888
HR,1988,WINTER,8.9342776203966,4.902738432483475,1.4441926345609069
HR,1989,SUMMER,24.964835164835158,20.101245421245423,14.786813186813188
HR,1989,WINTER,8.457995578481945,4.30906411201179,0.7624631268436579
HR,1990,SUMMER,26.670236087689712,21.24013490725126,14.853288364249575
HR,1990,WINTER,8.610051736881006,4.346489283074648,0.48543976348854395
HR,1991,SUMMER,26.417724701445632,21.64217473287241,16.0
HR,1991,WINTER,6.223502304147465,2.006912442396313,-1.9200923787528874
HR,1992,WINTER,6.518691588785047,3.9710280373831774,1.2546728971962617
HR,1993,SUMMER,26.687726199842647,22.328874901652245,16.595200629425648
HR,1993,WINTER,8.32168284789644,4.5616379310344835,0.6226537216828479
HR,1994,SUMMER,27.473607748184023,23.12768361581921,17.51000807102502
HR,1994,WINTER,9.001785714285715,5.98673050615595,2.863873626373627
HR,1995,SUMMER,25.957503949447077,21.66563981042654,16.31232227488152
HR,1995,WINTER,8.052337981952421,5.1245700245700245,1.9820344544708772
HR,1996,SUMMER,26.26018041237113,22.191838487972507,16.69995704467354
HR,1996,WINTER,7.042962003454233,4.067429805615552,0.8689848812095039
HR,1997,SUMMER,26.107222222222223,22.07380341880342,16.610641025641026
HR,1997,WINTER,8.480773010153948,5.460720130932898,2.3529816513761466
HR,1998,SUMMER,27.58249566724437,23.29211779991338,17.726331745344304
HR,1998,WINTER,8.414477211796248,4.798199923400997,1.3446955189582541
HR,1999,SUMMER,26.686020226055923,22.97995240928019,17.450178465199283
HR,1999,WINTER,7.828614731736893,4.52534059945504,1.066747572815534
HR,2000,SUMMER,28.24235100247185,23.144456641053782,17.041312105407634
HR,2000,WINTER,8.868319025200773,5.367616938831995,1.7506788584095316
HR,2001,SUMMER,27.36403054267794,22.97407306434023,17.301853871319523
HR,2001,WINTER,8.061891438164524,4.965650349650349,1.6384443200895356
HR,2002,SUMMER,27.204916201117324,23.119692737430164,17.846117318435756
HR,2002,WINTER,8.765834027199556,5.774069961132703,2.7286309358511533
HR,2003,SUMMER,30.461471861471864,25.698524548460945,19.56034088018315
HR,2003,WINTER,7.325525685387278,3.7766835240883685,0.40468833244539154
HR,2004,SUMMER,26.96009297773428,22.531474688187814,17.088965011010522
HR,2004,WINTER,7.839023162134944,4.700880281690141,1.7295391589020397
HR,2005,SUMMER,27.077586206896544,23.220498866213156,18.430308529945552
HR,2005,WINTER,8.79554910498307,5.68766924564797,2.693607748184019
HR,2006,SUMMER,26.948681983071342,22.446577992744853,17.131632406287792
HR,2006,WINTER,7.7286075949367055,4.5146761133603235,1.4920486199037732
HR,2007,SUMMER,28.573179049939096,23.77470172875579,17.860993425858293
HR,2007,WINTER,10.139301972685887,6.659908998988878,3.4634547293879616
HR,2008,SUMMER,27.950968042920444,23.328008395522385,17.791954291044775
HR,2008,WINTER,9.61725642268541,6.161162227602905,2.8868637905962187
HR,2009,SUMMER,27.81271145480909,23.069067182213626,17.42988394584139
HR,2009,WINTER,7.594464285714286,4.63318888605659,1.689640214340393
HR,2010,SUMMER,27.348491101367042,22.83479494454475,17.53012638638122
HR,2010,WINTER,6.702225755166932,3.7104872881355946,0.7357710651828294
HR,2011,SUMMER,28.075699481865275,23.256809943034707,17.587364060072503
HR,2011,WINTER,8.639978419206905,5.212830188679246,2.1023211875843457
HR,2012,SUMMER,29.991835147744943,24.856317969963758,18.661651993785604
HR,2012,WINTER,6.840203972088033,3.258051529790661,-0.15434782608695677
HR,2013,SUMMER,28.095410941145964,23.27944602640434,17.458674262040393
HR,2013,WINTER,8.430588876772083,5.176335877862598,2.1489912758996734
HR,2014,SUMMER,26.372492684224525,21.946395317903697,16.77869114126098
HR,2014,WINTER,10.37647222222222,7.315138888888887,4.414305555555556
HR,2015,SUMMER,29.194621091679917,24.383761589403978,18.28985430463576
HR,2015,WINTER,9.205615194054502,5.701458447991194,2.378606828193832
HR,2016,SUMMER,27.2856884057971,23.12194616977225,17.47719979296066
HR,2016,WINTER,9.327231305280089,5.8340123291342785,2.256729222520107
HR,2017,SUMMER,29.486263308231624,24.776855215360673,18.088271925272444
HR,2017,WINTER,7.629665851670742,4.171875,0.49885869565217383
HR,2018,SUMMER,28.101324675324683,23.820618021293175,18.420929628667874
HR,2018,WINTER,8.43497031840259,5.17037236913114,1.9713090418353583
HR,2019,SUMMER,29.04569346864428,24.380041634139992,18.53489461358314
HR,2019,WINTER,9.348081081081084,5.819162162162164,2.09470127061368
HR,2020,SUMMER,27.509895833333328,22.95091145833334,17.290494791666667
HR,2020,WINTER,10.40016004267805,6.83350226727127,3.084555881568419
HR,2021,SUMMER,28.905636363636372,24.163327277446143,18.039132692807062
HR,2021,WINTER,9.446259073143498,6.117862126709461,2.6588662384808717
HU,1952,SUMMER,28.497694524495678,22.04092219020173,15.9507204610951
HU,1952,WINTER,3.149626865671642,0.5681481481481482,-1.6546816479400752
HU,1953,SUMMER,26.054716981132074,20.29009433962264,14.62995283018868
HU,1953,WINTER,3.4241279069767443,0.23419540229885052,-2.544186046511628
HU,1954,SUMMER,25.5323600973236,19.880048661800483,14.350608272506083
HU,1954,WINTER,-0.21354581673306766,-3.6079522862823055,-6.914770459081836
HU,1955,SUMMER,24.817006802721092,19.388208616780048,14.118367346938776
HU,1955,WINTER,3.7818421052631574,0.7545691906005219,-2.003684210526316
HU,1956,SUMMER,25.442761692650333,19.575278396436524,13.907349665924276
HU,1956,WINTER,0.3006134969325153,-3.4822085889570555,-7.029447852760736
HU,1959,SUMMER,25.631666666666668,19.919999999999998,13.9
HU,1959,WINTER,5.007042253521127,3.0639999999999996,1.4000000000000001
HU,1960,SUMMER,25.79044117647059,18.860294117647058,13.762132352941178
HU,1960,WINTER,4.427513227513227,1.4973684210526317,-0.8036842105263158
HU,1961,WINTER,2.968965517241379,-0.12643678160919547,-2.861671469740634
HU,1973,SUMMER,25.23550401427297,19.72087421944692,14.11864406779661
HU,1973,WINTER,3.2492431886982844,0.22032193158953728,-2.6180344478216817
HU,1974,SUMMER,24.698935140367862,19.265957446808503,13.96999031945789
HU,1974,WINTER,5.8985637342908435,2.826418439716313,0.22849462365591397
HU,1975,SUMMER,24.432416267942585,19.105558876270173,14.273759713090257
HU,1975,WINTER,4.420508744038155,0.7012678288431063,-2.5139220365950674
HU,1976,SUMMER,24.714861751152075,18.7118595279217,12.854755043227666
HU,1976,WINTER,2.7112144102266122,-0.4228273464658168,-3.218604651162791
HU,1977,SUMMER,24.707105719237436,19.138994800693236,13.720970537261698
HU,1977,WINTER,3.3375,0.49020939445387657,-2.163915765509391
HU,1978,SUMMER,23.49041947177628,17.8620921802175,12.215432418436043
HU,1978,WINTER,2.8952127659574467,-0.09247482776894536,-2.856230031948882
HU,1979,SUMMER,24.299060800790905,19.114426877470354,13.917490118577074
HU,1979,WINTER,3.6344647519582245,0.5329687499999999,-2.3901930099113198
HU,1980,SUMMER,23.707075705096486,18.461671612265086,13.300692383778436
HU,1980,WINTER,1.9167502507522567,-1.1204897551224386,-4.055639097744361
HU,1981,SUMMER,25.02867029164607,19.31453287197231,13.862086010874938
HU,1981,WINTER,2.353892821031345,-1.0150505050505052,-4.299443601416288
HU,1982,SUMMER,25.405830039525693,19.77905138339921,14.429693675889329
HU,1982,WINTER,2.0060131379484587,-0.8601617795753287,-3.5552578361981797
HU,1983,SUMMER,26.28962450592886,20.275592885375495,14.405335968379445
HU,1983,WINTER,4.066464646464646,0.6887822132390097,-2.42355915065723
HU,1984,SUMMER,23.89137760158573,18.43870168483647,12.40966303270565
HU,1984,WINTER,2.3761261261261266,-0.19679679679679682,-2.6360040060090135
HU,1985,SUMMER,24.292265741199802,18.846752602875558,13.213485374318294
HU,1985,WINTER,0.9912512716174975,-2.4870984191738903,-5.831173469387755
HU,1986,SUMMER,25.268554396423248,19.407650273224043,13.664977645305516
HU,1986,WINTER,0.9843575418994414,-1.6756729304215339,-4.247684478371501
HU,1987,SUMMER,24.937381309345326,19.384057971014492,13.80654672663668
HU,1987,WINTER,1.855526992287918,-1.3994863893168978,-4.460925449871464
HU,1988,SUMMER,25.922812953117447,19.905026582890283,13.773562107298211
HU,1988,WINTER,5.247647350173352,2.076523031203566,-0.6169390787518574
HU,1989,SUMMER,24.342572463768107,18.948913043478264,13.801358695652175
HU,1989,WINTER,4.58927078495123,1.3195450324976785,-1.6123663412366338
HU,1990,SUMMER,25.642954236520165,19.687041232442233,13.056320797462616
HU,1990,WINTER,5.242595139844108,1.4503897294818893,-1.891334250343879
HU,1991,SUMMER,25.351951672862455,20.08336431226766,14.538661710037173
HU,1991,WINTER,2.069930715935335,-1.5980129390018485,-5.109930715935335
HU,1992,SUMMER,28.014697674418603,21.87642956764296,15.482147838214782
HU,1992,WINTER,4.131593406593407,0.8314102564102562,-2.2660558863948697
HU,1993,SUMMER,26.008695652173913,19.966507405637845,13.587768752986143
HU,1993,WINTER,3.7031930333817122,0.015079748670855514,-3.4568181818181816
HU,1994,SUMMER,27.356039791567973,21.576882993841785,15.291232227488152
HU,1994,WINTER,5.157757370710488,1.8226679555340743,-1.2449226305609284
HU,1995,SUMMER,25.873689052437896,20.180818767249313,14.347654093836246
HU,1995,WINTER,4.091125121241513,1.1724539282250244,-1.846990291262136
HU,1996,SUMMER,25.07933202357564,19.412888015717087,13.446286836935165
HU,1996,WINTER,0.17123732251521298,-2.409348441926346,-5.222470540430719
HU,1997,SUMMER,25.064390631202862,19.74585152838428,14.019809448193731
HU,1997,WINTER,3.560443167829298,0.6692780968006564,-2.274353713582273
HU,1998,SUMMER,26.10175644028103,20.34918032786885,14.412295081967214
HU,1998,WINTER,4.992530612244898,0.9589963280293757,-2.9611860940695296
HU,1999,SUMMER,25.20435126582278,19.834493670886076,14.502176493866244
HU,1999,WINTER,3.0611546391752578,-0.09255756578947373,-3.1536112257531985
HU,2000,SUMMER,27.261571709233785,20.920290423861857,14.028375196232341
HU,2000,WINTER,4.608791649939784,0.9965531062124251,-2.4926790024135155
HU,2001,SUMMER,26.0811911044101,20.26584998115341,14.436600075386353
HU,2001,WINTER,3.0281868566904198,-0.603642121931908,-4.2288659793814425
HU,2002,SUMMER,27.19081797607501,21.19088558500323,15.34524886877828
HU,2002,WINTER,4.181361644759017,0.8395419333108789,-2.413317599460552
HU,2003,SUMMER,28.826496279521184,22.38887451487711,15.751487710219925
HU,2003,WINTER,1.717159960093116,-2.0769384359400993,-5.788562854284762
HU,2004,SUMMER,25.398939588688947,19.61433161953728,13.891741645244213
HU,2004,WINTER,2.798941448891829,-0.30939464108501497,-3.288642384105961
HU,2005,SUMMER,24.723584589614738,19.286465661641536,13.953835845896139
HU,2005,WINTER,2.650145985401459,-0.9103246990149578,-4.311983924004384
HU,2006,SUMMER,25.768785170473354,20.02231049321417,14.40390599139358
HU,2006,WINTER,2.5768888888888895,-0.546169630642955,-3.593397194663018
HU,2007,SUMMER,28.382679948586116,21.793294834777033,15.132755298651249
HU,2007,WINTER,6.056268412438627,2.663121727748691,-0.6814014407334643
HU,2008,SUMMER,26.71855406269994,20.574280230326295,14.48608445297505
HU,2008,WINTER,6.233257030739045,2.363178548070635,-1.41324395029431
HU,2009,SUMMER,26.783503836317138,20.61294757033248,14.39363810741688
HU,2009,WINTER,3.102089652847995,0.09838220424671384,-2.977440054035798
HU,2010,SUMMER,25.942600321027292,20.551556982343495,15.16510433386838
HU,2010,WINTER,1.8658886295431802,-1.1416805601867286,-4.439746158984636
HU,2011,SUMMER,26.618522072936663,20.601279590531036,14.61289187460013
HU,2011,WINTER,3.6996730957829347,0.4553267973856211,-2.7635143979057597
HU,2012,SUMMER,28.602874877491022,21.9583088475351,15.197910545217109
HU,2012,WINTER,2.506913499344692,-0.9525746146277468,-4.555767334866908
HU,2013,SUMMER,27.36956663408276,21.08039087947883,14.490390879478829
HU,2013,WINTER,3.7751735537190085,0.9256444150693985,-1.8699074074074071
HU,2014,SUMMER,25.93403846153846,20.008589743589745,14.046666666666667
HU,2014,WINTER,6.239240935276176,2.9962411107348466,-0.22783050847457628
HU,2015,SUMMER,28.445897435897443,22.023054755043233,15.401601024655777
HU,2015,WINTER,5.251047806155862,2.02,-1.002423051735429
HU,2016,SUMMER,26.536276391554704,20.62514395393474,14.595297504798465
HU,2016,WINTER,4.710539928871647,1.1213316095669035,-2.380835221754613
HU,2017,SUMMER,28.547098865478116,21.872942320155538,14.877147487844411
HU,2017,WINTER,3.2369934640522873,-0.38375816993464046,-4.0247054973821985
HU,2018,SUMMER,27.844104084321476,21.72651515151515,15.830817402768623
HU,2018,WINTER,4.170311464546057,1.200662251655629,-1.7506131919124963
HU,2019,SUMMER,28.407762557077625,22.12478799739074,15.940606653620357
HU,2019,WINTER,5.781525704809287,2.0054358634405043,-1.7958845004978428
HU,2020,SUMMER,26.63999373629815,20.850297525837778,14.84908401768793
HU,2020,WINTER,6.094083969465648,2.7018112488083883,-0.6072519083969465
HU,2021,SUMMER,27.97847328244275,21.789865689865692,15.083364140480594
HU,2021,WINTER,5.397813121272366,1.9509440211990725,-1.4668986083499007
IC,1941,WINTER,4.874193548387097,2.4903225806451608,-0.012903225806451424
IC,1942,SUMMER,13.038043478260867,10.607608695652177,7.995652173913044
IC,1942,WINTER,3.7900000000000014,1.647777777777778,-0.7188888888888891
IC,1943,SUMMER,12.322826086956523,9.461956521739133,6.294202898550724
IC,1943,WINTER,3.5459119496855345,0.9622641509433962,-1.6710691823899373
IC,1944,SUMMER,12.726599326599331,10.331986531986537,8.037373737373738
IC,1944,WINTER,1.6367924528301885,-0.7264150943396225,-3.352830188679245
IC,1945,SUMMER,11.316847826086953,9.492391304347825,7.783152173913045
IC,1945,WINTER,1.3290909090909093,-0.4813253012048192,-2.2690909090909095
IC,1946,SUMMER,11.770652173913044,9.439130434782609,7.095652173913037
IC,1946,WINTER,3.7644444444444445,1.9533333333333331,0.18333333333333326
IC,1947,SUMMER,12.160869565217391,10.263043478260867,8.445652173913047
IC,1947,WINTER,2.7988888888888885,0.9655555555555555,-1.0766666666666667
IC,1948,SUMMER,12.142391304347827,9.872826086956522,7.715217391304346
IC,1948,WINTER,2.965934065934067,1.29010989010989,-0.4527472527472528
IC,1949,SUMMER,11.842924976258308,9.484868421052633,7.34613918017159
IC,1949,WINTER,0.4619186046511628,-1.5662547528517103,-3.7344294003868472
IC,1950,SUMMER,12.253506243996158,9.867490494296577,7.816104146576664
IC,1950,WINTER,1.6280280280280284,-0.16436222005842274,-2.1803393213572857
IC,1951,SUMMER,11.618433179723501,9.199633699633699,6.84073732718894
IC,1951,WINTER,0.7954635108481263,-1.1801941747572815,-3.3359803921568627
IC,1952,SUMMER,10.403729838709678,8.130318091451292,5.925478348439073
IC,1952,WINTER,1.0091847265221876,-0.8608476286579213,-3.0365979381443298
IC,1953,SUMMER,12.508442211055273,10.201988071570577,8.069486404833835
IC,1953,WINTER,3.187236180904523,1.2070088845014806,-1.1546733668341709
IC,1954,SUMMER,11.123205964585276,8.886770072992702,6.8038852913968535
IC,1954,WINTER,1.9742138364779875,0.1107364685004436,-2.1531838565022423
IC,1955,SUMMER,12.436700868192581,10.10992963252541,7.415905511811024
IC,1955,WINTER,-0.6389525368248772,-2.6032232070910557,-5.098119378577268
IC,1956,SUMMER,10.672191235059763,8.356701030927834,5.61143764892772
IC,1956,WINTER,2.1914447134786115,0.2297619047619048,-2.35304
IC,1957,SUMMER,13.046739130434785,10.784782608695652,8.298913043478258
IC,1957,WINTER,1.7788888888888899,-0.20000000000000012,-2.336666666666666
IC,1958,SUMMER,12.713043478260861,10.348913043478259,7.907608695652179
IC,1958,WINTER,1.1222222222222225,-0.8433333333333334,-3.088888888888889
IC,1959,SUMMER,12.109782608695651,10.009782608695653,7.909782608695649
IC,1959,WINTER,2.066666666666667,-0.08888888888888888,-2.3955555555555548
IC,1960,SUMMER,13.24021739130435,10.828260869565218,8.597826086956516
IC,1960,WINTER,2.2813186813186825,0.43626373626373605,-1.6120879120879126
IC,1961,SUMMER,6.987719298245616,5.495930232558139,4.032748538011696
IC,1961,WINTER,-7.512056737588658,-9.399290780141847,-11.39574468085106
IC,1962,SUMMER,12.682608695652174,10.54130434782609,8.605434782608695
IC,1962,WINTER,2.887777777777778,0.8766666666666667,-1.0422222222222224
