Country,Month,Slope,R2,p
LG,7,-0.03909243342623874,0.1845567662013817,0.00022986888071276142
LG,8,-0.026272789783529437,0.12822831921014025,0.0025190764125546353
LG,9,-0.05238495876139333,0.2974739505846275,1.0477927882299896e-06
LG,10,-0.0411042607815875,0.23260444752140225,2.3599536722971615e-05
LG,11,-0.045047668598688535,0.21903021487736413,3.863116334222815e-05
LG,12,-0.06650647625142518,0.19114540825274318,0.00013768301540326535
LH,1,-0.047993540172728784,0.06560342556098928,0.031083639421317304
LH,2,-0.03465984857311355,0.08235807601174663,0.015245232666288683
LH,3,-0.02461340345120332,0.0431451992228758,0.07997734206079285
LH,4,-0.03481547733429881,0.1027200502276872,0.006055855890079251
LH,5,-0.016662868598462548,0.056952654669857765,0.04350566255001183
LH,6,-0.014699659587991187,0.03401883381056338,0.12090387844957151
LH,7,-0.01543894838706567,0.04477312132406154,0.0764918045565024
LH,8,-0.013856833685889304,0.03745345872383864,0.10585944511538332
LH,9,-0.03330251504108054,0.13204555230491075,0.0018408832545443112
LH,10,-0.012209473681437938,0.025054519851228155,0.18737043011932478
LH,11,-0.02589990827977719,0.04125129214176227,0.08936357934361729
LH,12,-0.06409153764104068,0.1137281380859642,0.0040284699943611505
LI,1,-0.00044420775607570287,0.0003659978892676663,0.9092357167284859
LI,2,0.0035006435844075674,0.010536716091134197,0.5397086693520277
LI,3,-0.010963808145472199,0.018928214731607884,0.40359712815777227
LI,4,-0.010656415310354297,0.03707927931616927,0.253529185744682
LI,5,-0.0216615228777083,0.06487723775703537,0.12276598137774086
LI,6,-0.039160038674105606,0.03730745640076661,0.2520457197596087
LI,7,-0.028137767975771267,0.010503266884501131,0.5461156411900225
LI,8,-0.0007471946804548463,8.02889204061453e-06,0.986341143967868
LI,9,-0.05748238660063435,0.03704867537830712,0.24041622971798562
LI,10,0.02722683232576499,0.02587027121275701,0.31508757157826506
LI,11,-0.03701340587828769,0.004576034696348464,0.674313811915856
LI,12,-0.0026074955466875676,0.005875443788628164,0.6427930819688915
LO,1,0.007715386908609808,0.03277714112779255,0.14894625756352342
LO,2,-0.0019620255257335887,0.0029427845081433845,0.6677871745821129
LO,3,0.0030014272598762794,0.008851918077017375,0.45598617382357676
LO,4,-0.008457611943062885,0.060221976211029045,0.050639738079396625
LO,5,0.0009312029495026781,0.0004450311599136765,0.8685833355768139
LO,6,-0.007281668371751103,0.022891830352339222,0.23653544077381378
LO,7,-0.0033498468817732517,0.003804622083801543,0.6282518414404037
LO,8,0.009200903643486967,0.042274234250713964,0.10312197650367964
LO,9,0.01112756848074485,0.060398470076045076,0.05029186167125546
LO,10,0.002674205545217264,0.0030641980801102003,0.6639639344666337
LO,11,0.00025914138207602333,4.780786670546897e-05,0.9564061073052192
LO,12,0.0004728447998481506,0.00013171945561557245,0.9277012672045659
LQ,1,1.000513874614594,1.0,0.0
LQ,2,0.0,0.0,1.0
LQ,3,0.0,0.0,1.0
LQ,4,0.0,0.0,1.0
LQ,5,0.0,0.0,1.0
LQ,6,0.0,0.0,1.0
LQ,7,0.0,0.0,1.0
LQ,8,0.0,0.0,1.0
LQ,9,0.0,0.0,1.0
LQ,10,0.0,0.0,1.0
LQ,11,0.0,0.0,1.0
LQ,12,1.0005141388174807,1.0,0.0
LS,1,0.0036846496647284298,0.0025092145665688704,0.7324960334488643
LS,2,-0.010375472545803299,0.019874806734006628,0.3339404169424054
LS,3,-0.014751338949201649,0.02291285486720791,0.2991614566449106
LS,4,-0.006023882410106899,0.006539680022137063,0.5806944900372415
LS,5,0.017517858425041003,0.0389410799118739,0.17411732455595874
LS,6,0.010929548082291856,0.010638935475986898,0.4806472332226873
LS,7,-0.028934979956943847,0.04251608557197619,0.15519303972849022
LS,8,0.0033032466156651752,0.0005956173264118338,0.8678017160132276
LS,9,-0.0011561324091760399,8.067587958226424e-05,0.9511585868349276
LS,10,-0.008434019740106437,0.006722791281815456,0.5754274590045689
LS,11,-0.006458784842493503,0.007202659361603291,0.5620557686881062
LS,12,-0.012549042262702006,0.016718536664348426,0.37590808427376643
LT,1,-0.2319000772711793,0.29291925392764606,0.0005422927440477683
LT,2,-0.0463339834394358,0.062478133384066756,0.14149056073598631
LT,3,-0.044805834957145574,0.06024699631209727,0.1490426060134107
LT,4,-0.008572803856478345,0.007860097580424169,0.6125381956414229
LT,5,-0.007957688861070133,0.01887272864200603,0.42430356873089614
LT,6,0.0011140982699776013,0.0003927563838898275,0.9086645858068766
LT,7,-0.01189873001812667,0.09294888783834139,0.06271862393277797
LT,8,-0.006263877894422906,0.0344566722838426,0.27840977569411823
LT,9,-0.02207955387598834,0.11993082333179236,0.03854201353080549
LT,10,-0.05956944279786099,0.12452919086311273,0.037588749233359246
LT,11,-0.12356632334565824,0.12437594965129269,0.032282120486568505
LT,12,-0.10703182511938483,0.20304143039478587,0.00452591983550878
LU,1,0.029920713247594263,0.17443380802540193,0.001227260028802727
LU,2,0.02784200182345279,0.1501154846564518,0.0029050534624082297
LU,3,0.01830519225460696,0.08659668709343937,0.026287063719274736
LU,4,0.019611597269270434,0.11100299346251377,0.011326276200667486
LU,5,0.03003069087778939,0.1936308933887257,0.0006144879236480465
LU,6,0.03321875451161956,0.1800904379478529,0.0010020988057447221
LU,7,0.02803197963844934,0.14493402617649484,0.003797404910810748
LU,8,0.028913793496774552,0.18565569986306985,0.0009162263392733708
LU,9,0.016652950247314034,0.0353115575209759,0.16157578604912182
LU,10,0.024394642384006793,0.10854954854468836,0.013154157440974807
LU,11,0.019540541939434566,0.046845834231477645,0.10911006043687516
LU,12,0.0332522336874774,0.16864052778849706,0.0016681933200383553
LY,1,-0.006101571490694382,0.03183631692372379,0.12562327306625493
LY,2,0.00029628909769808544,0.00014908570876266593,0.9166260614257933
LY,3,0.0004364214595984939,0.0007213660598708687,0.8178541110230919
LY,4,0.0001802641320237807,0.0002205260864938627,0.8986857343052289
LY,5,0.0011134026382869757,0.008900922557421741,0.4175624839944416
LY,6,0.0004633838748646828,0.01069277523751628,0.3806276041562934
LY,7,0.0005730997239507341,0.005599665492734282,0.5234309996216187
LY,8,0.0008113468718227726,0.01831275700586328,0.24702900299641897
LY,9,0.0001274353589923963,9.66525952312906e-05,0.9332848466564461
LY,10,-0.0030685836708989733,0.024288919076734174,0.18485362251610907
LY,11,-0.006555345728647068,0.04108386470616698,0.08115384807800409
LY,12,-0.009728449965867808,0.03937401114755489,0.08789709395399199
MA,1,0.09597452190549347,0.1994271263600253,0.0012978746207518452
MA,2,0.045451038476462556,0.055901348730574785,0.10192335199214018
MA,3,0.050792528116513753,0.08091657196200569,0.04759815351599116
MA,4,0.02426823500661321,0.0331028805492966,0.21086528843515387
MA,5,0.013312745740822722,0.018733392686252973,0.3483575189479349
MA,6,0.0006348623928420323,6.149274825478597e-05,0.9573527749724045
MA,7,0.0034471620625393007,0.002724409312418943,0.7217043312887723
MA,8,-0.0037891326275482405,0.005503952597567642,0.6124263265939754
MA,9,-0.0010257643236492784,0.0006078857235416709,0.8664594079408696
MA,10,-0.016583023559868137,0.08271561582997324,0.045090619122749864
MA,11,0.018591627918507214,0.05281961306363033,0.11608503394463383
MA,12,0.005330761004779544,0.0016203679694808404,0.7836130325411113
MB,1,-0.1749634552894279,0.07652272539459735,0.05979390206027698
MB,2,-0.04698378352444745,0.17243664179991566,0.003701942422240158
MB,3,-0.04122209369381551,0.1418431984358996,0.010771789235191927
MB,4,-0.07345704713388418,0.08442768425260774,0.047552384621308064
MB,5,-0.10899886231287653,0.12963144132995524,0.013979918694704836
MB,6,-0.07899713588689468,0.0830498589898966,0.052113947534821445
MB,7,-0.10137178823398144,0.04663799115568856,0.16426193943720177
MB,8,-0.12594709529379283,0.12637509291940532,0.019313601208136008
MB,9,-0.10874540176874294,0.05808470501629312,0.11950084296001391
MB,10,-0.20925446108881365,0.15839677159543547,0.007461824369670673
MB,11,-0.08307576941134392,0.02812126214960549,0.2765684023285021
MB,12,-0.14653013943931562,0.14052625169908314,0.012169791487336096
MC,1,0.010646197572410207,0.029177928780504882,0.19583260556503423
MC,2,-0.010988769806094041,0.028948621056354186,0.19762503569839246
MC,3,0.01167580744884852,0.014719465491950894,0.3600057412241431
MC,4,0.014292989869739427,0.005495264809159689,0.5768516376325412
MC,5,0.0501342341903617,0.03806957908217777,0.14217303319230454
MC,6,0.09723296481941907,0.07329271016124586,0.039834137176532454
MC,7,0.06095645940871484,0.06254455043887215,0.05830887102506004
MC,8,0.07482962566074182,0.08007353121352531,0.03137011114324673
MC,9,0.03160345413062994,0.01446842551996361,0.3727935879448344
MC,10,0.05022975076380118,0.18883229877734264,0.0007312502229932547
MC,11,0.012192446400428955,0.07232409611079633,0.04308976072139267
MC,12,0.007123938608717696,0.02349172082308986,0.2506951161806272
MD,1,-0.021904192417667917,0.07813095642406838,0.023029292618220898
MD,2,-0.04811613197906003,0.1354239225137226,0.0023659975064731424
MD,3,-0.03201926175462884,0.11079520484689843,0.006317391915441241
MD,4,-0.033657867454813695,0.13542453031695387,0.0023659398147644717
MD,5,-0.031131327422710783,0.10914860508926873,0.006743816473123009
MD,6,-0.020004100208743655,0.04897508705767167,0.07414180480024025
MD,7,-0.016071398503519543,0.059069743626710004,0.05297260293081675
MD,8,-0.01761427742145721,0.07530932982964812,0.028202941013571927
MD,9,-0.009000844886694974,0.018526953378495487,0.2796381939827334
MD,10,-0.01454581272812233,0.04493896427106405,0.08749272194692063
MD,11,-0.03643836050996543,0.11712080899625021,0.004913809141719286
MD,12,-0.041624600867494005,0.09565419416836483,0.011508040427532826
MF,1,0.07565755969874814,0.06972276998597278,0.06975308373051205
MF,2,0.04040292162387806,0.017058161265166325,0.3762550731559998
MF,3,-0.008330689354023386,0.0010239452483936967,0.829059514109232
MF,4,0.02469200721044609,0.023074852154986114,0.3026922339498084
MF,5,-0.014327676677457928,0.023504930915156385,0.29817629944964186
MF,6,-0.02930754105986751,0.03742998581004237,0.1876565018818018
MF,7,-0.009035375733498278,0.06934262741737435,0.07054779261485335
MF,8,-0.021017827054099228,0.07505463792127633,0.059530895404845914
MF,9,-0.006481479432128607,0.013532749070636852,0.4310511732423502
MF,10,-0.02979247794588113,0.037248906523466074,0.18874825532439163
MF,11,-0.006013687394680738,0.0016440782566421877,0.7843712571790087
MF,12,-0.019121425641919654,0.004037731196664215,0.6678727929474749
MG,1,-0.03175423482789733,0.3449741689227601,8.093377330409526e-07
MG,2,-0.041150490845496907,0.31005266190542125,4.650824598938924e-06
MG,3,-0.04353393552108277,0.3203615310442547,2.9836634970667673e-06
MG,4,-0.05591801747794646,0.29150613861899477,1.01850971943824e-05
MG,5,-0.058300152211947315,0.2829274598629223,1.454711188665926e-05
MG,6,-0.09732618974273834,0.2622701204473067,3.38113368577261e-05
MG,7,-0.11597085040976039,0.22520290740806587,0.00016751566947719062
MG,8,-0.094957397843574,0.19159520153179968,0.0005264760816043709
MG,9,-0.04796657385596821,0.17895243191600751,0.0007587306371290673
MG,10,-0.027044253459963107,0.22390910776893355,0.000134429023897692
MG,11,-0.036279586891807845,0.24203717751490586,6.5442649875328e-05
MG,12,-0.027865212786518205,0.24250900163823885,6.42159406336096e-05
MH,1,0.0,0.0,1.0
MH,2,0.0013038545842808543,1.9506485906563998e-05,0.9870482649453801
MH,3,-2.648589906785686e-06,0.00014852876732170705,0.9617198712957258
MH,4,0.0,0.0,1.0
MH,5,0.012957570715474208,0.004458714642262894,0.7990108007588848
MH,6,0.0,0.0,1.0
MH,7,0.0,0.0,1.0
MH,8,0.0,0.0,1.0
MH,9,0.0,0.0,1.0
MH,10,0.0,0.0,1.0
MH,11,0.0,0.0,1.0
MH,12,0.0,0.0,1.0
MI,1,0.1091646544438596,0.019620047928464106,0.3950523163851042
MI,2,-0.16666979481246344,0.027625799558521208,0.3118887975515917
MI,3,-0.07169224558767569,0.0807218653808202,0.07181764663053083
MI,4,-0.03846534189618736,0.0841299895311523,0.06583134455933123
MI,5,-0.002228007435909858,0.002243174463696318,0.7687179808154808
MI,6,-0.007716425576828322,0.06884716762906033,0.11667331854150631
MI,7,0.0011011615758075046,0.000327927342482546,0.9128704520370006
MI,8,0.001282802841538773,0.0018060724891183694,0.7945745674852506
MI,9,-0.0015828419726894004,0.009640776236618145,0.5575603190731084
MI,10,-0.019327368223232715,0.09183793103992598,0.05410367613548966
MI,11,0.02608706921450273,0.05833169924175463,0.13854135944024137
MI,12,-0.050455994613973855,0.01737218931199989,0.4302283771212271
MJ,1,0.014070543328167841,0.012329489416868062,0.3983221121676873
MJ,2,0.017449484080816823,0.023128162842474025,0.24605528815629052
MJ,3,0.007214228877999464,0.0035731927122750386,0.6500517850426512
MJ,4,0.006028143605139175,0.004399143296776577,0.6146079622898442
MJ,5,-0.0016598569534896509,0.00035883869881097734,0.8857702838272365
MJ,6,0.009853425668360853,0.021901030022929483,0.25913493790308006
MJ,7,0.005630240756114783,0.017725649506697597,0.3105304197611247
MJ,8,0.006099155545134674,0.010017318550949679,0.4467334844702877
MJ,9,0.025377300210111007,0.057918471341937096,0.06398618000738827
MJ,10,-0.010174412169690677,0.005928276196656317,0.5621711016163642
MJ,11,-0.001500131177630607,8.179198183301545e-05,0.9453228191980805
MJ,12,0.002924658049475144,0.0006200334857520272,0.8502103320784558
MK,1,0.011620283721229944,0.053927634928959536,0.07418838685926385
MK,2,0.0044672577889745034,0.005965427855170655,0.5574985902899917
MK,3,0.0021228637979414044,0.0017209887132668038,0.7529775271628908
MK,4,0.012534638435552753,0.07869255915358846,0.029931129819783145
MK,5,-0.002845456151328299,0.004485498451596368,0.6111477596621879
MK,6,0.0021090297463470754,0.002542018826142424,0.7020403876999795
MK,7,2.050389123553047e-05,3.2970191332151316e-07,0.996525905806795
MK,8,0.006023987974109769,0.021643935339352764,0.2619807893917402
MK,9,0.009107929329662886,0.03386453214520688,0.15927779272939413
MK,10,0.003211498778245815,0.0025526123715153737,0.7014491843237753
MK,11,-0.006046668037616612,0.01162894376510415,0.4121418242919447
MK,12,0.00517074119525415,0.012643163671722886,0.3923485276531976
ML,1,0.0008395905504310306,0.0016998296990637057,0.7586255838059421
ML,2,0.0007551194745403607,0.006639841362337631,0.5431367990409206
ML,3,0.0012509694848342728,0.0058457951043032344,0.5649116342461351
ML,4,0.00498907254837245,0.055286076736136745,0.07302899397984984
ML,5,0.019835774309515355,0.18723635610046477,0.0006928853297089439
ML,6,0.041609343732784444,0.35227713657294535,7.25447378507281e-07
ML,7,0.08401166279247556,0.5044466107038154,2.0783550969315648e-10
ML,8,0.11892022286119418,0.5990665588312598,4.1114231642726536e-13
ML,9,0.07441695462813955,0.5215149186687549,7.40443413281564e-11
ML,10,0.020064697408737325,0.28282885653706696,1.2270900498276477e-05
ML,11,0.000462314474141159,0.0011947155385621743,0.7931804403961729
ML,12,-4.4030268901459974e-05,5.00720315318849e-05,0.9572065924152346
MO,1,0.020501319335727877,0.15626321247641703,0.00031149858059641107
MO,2,0.017352020084681393,0.12391782616254428,0.001465463234839493
MO,3,0.018001487052974406,0.2210985172598186,1.2287297728623793e-05
MO,4,0.01651165044907593,0.22824753944673537,8.49226124566135e-06
MO,5,0.01010854789690208,0.21926536589022963,1.3501950878253593e-05
MO,6,0.0027123962856115385,0.07326650946955636,0.015834199393583027
MO,7,0.0015303728319752648,0.10993066957546453,0.0028367025784510162
MO,8,0.0028208907712912634,0.2610794242579578,1.498030893777711e-06
MO,9,0.008231186640214563,0.272113327495913,8.235883102395855e-07
MO,10,0.016997687467615746,0.25462046413268563,2.1184633509788537e-06
MO,11,0.029605501021095732,0.3312958138644565,2.3343488552422275e-08
MO,12,0.01959453127242719,0.13643406725018653,0.0007467112783210775
MP,1,0.043733612138682855,0.025079595368599796,0.2771180478564236
MP,2,0.03161448489999938,0.014675100158049618,0.4070168420836625
MP,3,0.05884940076352407,0.0871480590358835,0.03946973292766143
MP,4,0.05319044726198432,0.09181001864021697,0.034320344095132106
MP,5,0.010216488239248372,0.006708859355355308,0.5758248927653149
MP,6,0.032256838542014554,0.15726877721965607,0.004787094890978605
MP,7,0.024925253478808015,0.14032841074257188,0.00800487505098099
MP,8,0.001283987363297901,0.00035745829092834826,0.8974044362671041
MP,9,0.014443799081714235,0.0589315294521758,0.09282435064792677
MP,10,0.012035789129028295,0.027869990236660747,0.2515877188869015
MP,11,0.009806292145062163,0.014391991052599057,0.4116127023077025
MP,12,0.03496559740132484,0.06622988811868466,0.07423554035810076
MQ,1,0.018838343553773448,0.004381820747873015,0.5861280912763829
MQ,2,0.014519836381724641,0.002544414272794711,0.6783653003992058
MQ,3,0.003571656951294784,0.00011600412973168726,0.9294851293328376
MQ,4,0.007797830188496889,0.001691821614294407,0.7334237713574839
MQ,5,0.0054097225271272165,0.0006722699005576537,0.8312798364110021
MQ,6,0.018907394497151914,0.0798091950014415,0.01698546585892443
MQ,7,0.02713082740906355,0.07623988483104872,0.020682476322025693
MQ,8,0.017187211936738403,0.014105526327363878,0.3274549311336439
MQ,9,0.0355440403601946,0.06087830306975837,0.0394828758438129
MQ,10,0.021312697413918846,0.05557537518110571,0.05117080957759776
MQ,11,0.027091309454946724,0.046436519665885086,0.07320028082853705
MQ,12,0.03867903155476949,0.07669888514361742,0.019382173604946186
MR,1,0.0019659531910249987,0.0189602401799143,0.30265581317775475
MR,2,0.002530994852215221,0.011917769561210488,0.4104727232399633
MR,3,0.001742166096845505,0.03341503766951087,0.16961396317324706
MR,4,0.000557059201713734,0.0009507335959045595,0.8150857156284153
MR,5,0.003485967249119513,0.05107311115427553,0.08251877607078369
MR,6,0.0040236470300617135,0.03847376202969419,0.13309131620712095
MR,7,0.00931638717843104,0.12766760321025422,0.005068886550205959
MR,8,0.026207018569324426,0.25323269259326586,4.165873022165878e-05
MR,9,0.017079075076139757,0.15316827737648936,0.001987465847935672
MR,10,0.00424885810027624,0.053215602233041885,0.07618023904880025
MR,11,0.0007516232085830339,0.002199721990292862,0.7219538496016162
MR,12,0.003208031739269755,0.025894332790552685,0.2193487800439044
MT,1,0.00286545729346955,0.0008375347345970174,0.8189901969793245
MT,2,0.01679525600196445,0.04093385912077006,0.10603394399130052
MT,3,-0.00024446462116942824,1.015661203989717e-05,0.9798990489236096
MT,4,-0.0029866295916629155,0.007040335259613634,0.5097752499914269
MT,5,-0.0035004737982921937,0.006005381430064446,0.5427546390744448
MT,6,-0.011843322572076116,0.035293439130326065,0.1371273714166524
MT,7,-0.019028193967582957,0.11303734465375691,0.006602965213153422
MT,8,-0.021263517420731744,0.04300959624030806,0.10010764913380737
MT,9,-0.0013997363966720328,0.00018325154776156633,0.9154500590620906
MT,10,0.007589385183172503,0.0066170429890723545,0.522825559588271
MT,11,0.03000054150383473,0.07752189083530597,0.025895684366469166
MT,12,-0.00154834616782045,0.0002212226500969086,0.9071376609926083
MU,1,0.0070043375209061075,0.10226171249881258,0.012748865544648996
MU,2,0.004303805475556056,0.03475014766240893,0.15746128549796656
MU,3,0.010698077490055384,0.13952576164318783,0.0027862389106081257
MU,4,0.008377097287959693,0.11179592616077998,0.007905390594752369
MU,5,0.007090454161848703,0.32763147049637176,7.747225018183652e-07
MU,6,0.008767286970266434,0.14005416740363683,0.002315763293327416
MU,7,0.00716829741232476,0.1845740883566998,0.0006134389127991792
MU,8,0.006724112645223765,0.09804000475867566,0.015749477820270197
MU,9,0.004745072906453381,0.18015769308350785,0.0006515180824224545
MU,10,0.004766766298692862,0.26169268841421206,3.4607804812534185e-05
MU,11,0.006268448599898824,0.13262734955879182,0.004229338066816396
MU,12,0.006070425422211765,0.07820974586581987,0.03349603723257183
MV,1,-0.06060575695664688,0.13445760846490495,0.01435576743731475
MV,2,-0.01773828744630411,0.037813796913171646,0.20054032710533198
MV,3,-0.036771898699455366,0.08701916981313558,0.04656979682807168
MV,4,-0.01572923770357738,0.019439139292362562,0.35542265480799706
MV,5,-0.016472876785089553,0.010134746771878731,0.5056087321045626
MV,6,-0.03085705895300186,0.09240067554839378,0.04235032984377484
MV,7,-0.014929984347734683,0.022274430270201477,0.3278294090312507
MV,8,-0.045679327826658955,0.08140633741752246,0.051896681946431426
MV,9,-0.05006844750010096,0.11096203810492125,0.027138676545413593
MV,10,-0.03337212597782445,0.042847987809850815,0.16269530513110214
MV,11,-0.05858330538083982,0.06500439993048734,0.08726227384928532
MV,12,-0.07656570528829822,0.10605325421913944,0.027207578294906512
MX,1,-0.0152240255525304,0.03968490104588318,0.12376287716226944
MX,2,-0.01153156354162626,0.027557847019658292,0.20103264220972925
MX,3,-0.012665026171783167,0.02928479718496848,0.18728505338863607
MX,4,-0.013486800160184288,0.033551811813795386,0.16125056712842012
MX,5,-0.0049195343425246525,0.004338336225927912,0.6170699731909229
MX,6,0.024911382745162847,0.07127173017171261,0.039206776329235096
MX,7,0.0014136506006437652,0.0001666087728464653,0.9220248576046628
MX,8,0.011698555079624036,0.010993767897451151,0.4252826567244058
MX,9,0.034164832578350166,0.07286702005878273,0.03699257542810233
MX,10,0.011442996213531134,0.018111408342308944,0.30527557279997347
MX,11,-0.0028095703775302986,0.0016425198347035884,0.7584999811635821
MX,12,-0.015222026842714903,0.044516961688976384,0.1056152102871854
MY,1,0.01374249164682647,0.006118178977795977,0.5324511660566056
MY,2,-0.04683407337360055,0.040800659061661,0.10661601402209153
MY,3,-0.009853182666282174,0.003689626616547254,0.6280367942851643
MY,4,-0.019540138658608167,0.022775126960389993,0.23390840554913342
MY,5,-0.009048421419733551,0.0060247737298343975,0.5421018729912301
MY,6,-0.01283591818854252,0.009841043492502557,0.439205747309389
MY,7,-0.025309385697558792,0.036218724954117945,0.12889091529412666
MY,8,-0.009337688918934921,0.004523939090622772,0.5944828973495871
MY,9,-0.017450627910249802,0.016200592242759677,0.3162145478803346
MY,10,-0.008308570600322324,0.003421118028591845,0.6435000122345715
MY,11,-0.025299123268863098,0.014354224250256727,0.34179747042732
MY,12,0.037378335415940295,0.043046798967251595,0.0972411663881838
MZ,1,0.05906298306407108,0.16798140204922002,0.003449011836104724
MZ,2,0.008758017145431101,0.0024195534653314176,0.7371444771837103
MZ,3,-0.030970602983054044,0.036819865184097786,0.19136383601296594
MZ,4,-0.013099371868766956,0.01768187978385277,0.3623811198785397
MZ,5,-0.011418588712881943,0.05314882950875837,0.11100940122930432
MZ,6,0.0020099973451133653,0.003992034510226336,0.6662562849110077
MZ,7,-0.008764643753924904,0.035255375426077915,0.19637628853938985
MZ,8,-0.004105005301993347,0.03780012306635584,0.185447027654338
MZ,9,-0.0103609745267012,0.0927031334621485,0.03341410800675724
MZ,10,-0.002152626269427858,0.003908466085963259,0.6695653784731432
MZ,11,-0.009278568395842545,0.017048078726920494,0.37639739052311916
MZ,12,0.01483289060008184,0.018386882791819197,0.3581256412532823
NC,1,0.04731022360193435,0.1173165667735426,0.012054847470115197
NC,2,0.042781690361116585,0.1075887445693181,0.016496677755891073
NC,3,0.05200084755472964,0.11250583170732602,0.014078830019482305
NC,4,0.050056720860554065,0.18178883910283197,0.0014554090227089519
NC,5,0.036150309355969926,0.19982838245344386,0.0008928141367667258
NC,6,0.01508046566867214,0.02570823160643957,0.25617792389423055
NC,7,0.015168494155472154,0.050151168329813485,0.11049442107781146
NC,8,0.02305032861991305,0.16831502268130577,0.002521666231902222
NC,9,0.016740748115537704,0.08512740274307433,0.03584229393908606
NC,10,0.025420795100685505,0.13830660092003588,0.006106827830285633
NC,11,0.017181479952956644,0.05684943831036666,0.0855583279604527
NC,12,0.03413946162078423,0.12490161780998046,0.009434181076016566
NE,1,-0.06046189394436884,0.026306904452966278,0.28151158721366704
NE,2,-0.06822127612831187,0.03639402624738735,0.204094316178656
NE,3,-0.0853900484131021,0.09212797361391199,0.04030444661366617
NE,4,-0.12774195255581272,0.19903874035102348,0.001886113451235495
NE,5,-0.04820809457472791,0.055088327604305196,0.11639489601865655
NE,6,-0.07666872564489594,0.0873580774588001,0.04612514076762942
NE,7,-0.013728950478443792,0.008959096980767408,0.5362643890507917
NE,8,-0.04037636204613478,0.05509564025995563,0.12065159862450264
NE,9,-0.04239972291018278,0.06955687145818802,0.08002286705551753
NE,10,-0.026749174255090356,0.009690354411707288,0.5200061731289172
NE,11,-0.1010306641709553,0.08774713049019409,0.04817877733121653
NE,12,-0.09138692706954858,0.17724323967011532,0.0035734660646019613
NF,1,-0.04610656954010382,0.16804011536141866,0.0012627621520117924
NF,2,-0.03969512791314329,0.15025418489770967,0.002644435004149244
NF,3,-0.020640703246804358,0.05809274967381254,0.06836385917998411
NF,4,-0.06457118865552307,0.0463408882602323,0.10462293504111836
NF,5,-0.07612611078837772,0.2711249508935416,2.361286965692188e-05
NF,6,-0.04138501942242164,0.12268731597345041,0.0065354885730296575
NF,7,-0.044093180906336106,0.13556212562560296,0.0044603071580146866
NF,8,-0.05589623646747279,0.29056528973941226,1.0593120404122426e-05
NF,9,-0.046830782183851866,0.10400400145611761,0.013550950348856412
NF,10,-0.028839627105075153,0.09489816318942175,0.01864591980739844
NF,11,-0.02591142801670496,0.05102419011250872,0.08820254281394717
NF,12,-0.029539065932527076,0.05705014822816352,0.0660743273524002
NG,1,0.0012893244364518771,0.016483376201354722,0.33250425672086614
NG,2,0.0016023685224152342,0.02970807751255089,0.19573810338785486
NG,3,0.00010726614430022005,8.646475405318636e-05,0.9442752379021778
NG,4,0.001744697148048315,0.021948592566822953,0.2627942991732424
NG,5,0.007612140574681993,0.08047272898817391,0.030932828964196732
NG,6,0.02041166960325228,0.19453499087907794,0.0004714369388362541
NG,7,0.04522007051062261,0.37672778116676975,1.8396205800736912e-07
NG,8,0.0649489139883422,0.4210412164838003,2.7276302211145027e-08
NG,9,0.027545683088312484,0.26799367447424516,2.2764628100043067e-05
NG,10,0.0072484932465210275,0.17331366424776437,0.0009381130046994291
NG,11,-0.00021207329405145348,0.0005957650882299532,0.8531378877299054
NG,12,0.0001109672259507275,0.0004104155883359356,0.8778951613065127
NH,1,0.03599313572946464,0.03163159355776847,0.15971914932405315
NH,2,0.05463305649355873,0.08601541675546961,0.02069792617729832
NH,3,0.02337355585751218,0.011348467141089365,0.40988858095990277
NH,4,0.08243287283434027,0.23684075149168166,5.248814576969931e-05
NH,5,0.034036304416599265,0.05111459334056469,0.07724071039142424
NH,6,0.01850412876591282,0.023328772263645364,0.2359579093281626
NH,7,0.00811305875397638,0.00593271020780076,0.5518229670556072
NH,8,0.01852755426798758,0.0487921608939352,0.08447867245640416
NH,9,0.014627883494643895,0.01633921825915806,0.31413586752160866
NH,10,0.04989755699620119,0.16705648295431413,0.0007991035835317248
NH,11,0.03181264905930275,0.04888408455297376,0.07913657364035241
NH,12,0.04200949041773695,0.05933694952039283,0.050540957590128735
NI,1,-0.002530434288210006,0.0006774309988708966,0.8767339839267622
NI,2,0.01838493293894872,0.07666632865753784,0.08792572351500194
NI,3,0.01292924070764585,0.00550086490873629,0.6536285499977743
NI,4,0.023701562458161858,0.05544590050950604,0.13832900322788264
NI,5,0.0497361674329095,0.13908176829289365,0.01937297351283506
NI,6,0.07158260689528352,0.41187765455661934,1.8605932535416585e-05
NI,7,0.06691406217616745,0.3423102195659897,0.00017838395341317879
NI,8,0.05764199866788739,0.12690280289066308,0.026021528965209366
NI,9,0.07853875525939688,0.4312472376247008,1.014492791496041e-05
NI,10,0.045737757556456066,0.02528353366767111,0.3270767577249488
NI,11,0.026645277785137405,0.2518051513099788,0.0011352605790040074
NI,12,0.011600106605792339,0.22800892822878116,0.002112381851380898
NL,1,0.03076372082329396,0.3180955163760432,6.692594618356056e-07
NL,2,0.028599721335885692,0.30792617984637616,1.0990131505806259e-06
NL,3,0.022904653819205933,0.2296299298266478,4.0873830372775416e-05
NL,4,0.017013107190685207,0.21842022290833113,6.684012868893177e-05
NL,5,0.023942003896094046,0.3048878844438442,1.2729270012619298e-06
